  3, 71,  0, 95, 45,100,100, 99, 79, 78, 48, 53, 31, 24, 54,  0, 7
  5, 65,  0, 89, 37,100, 88, 97,100, 79, 71, 53, 48, 26, 59,  0, 7
  0, 93, 40,100, 57, 61, 51, 17, 35,  0, 12, 37, 54, 48,100, 49, 7
  0, 88, 59,100, 89, 72, 82, 40, 63,  9, 28,  0, 25, 25,100, 27, 7
  0, 94, 68,100, 89, 68, 72, 33, 43,  0,  3, 21, 25, 50,100, 58, 7
  0, 93, 41,100, 57, 65, 47, 26, 21,  0,  2, 35, 51, 38,100, 36, 7
  0, 98, 75,100, 84, 65, 54, 31, 26,  0,100, 21, 96, 39,  6, 41, 7
  8,100, 67, 99, 72, 65, 55, 31, 32,  0,  0, 26, 36, 47,100, 52, 7
  0, 95, 39,100, 67, 73, 53, 30, 40,  0, 21, 40, 53, 45,100, 40, 7
  0, 98, 39,100, 71, 80, 72, 39, 69,  0, 48, 29, 60, 50,100, 55, 7
  0,100, 52, 94, 74, 60, 71, 23, 55,  0,  9, 21, 43, 31,100, 31, 7
  8, 96, 55,100, 62, 67, 42, 30, 25,  0,  0, 36, 41, 49,100, 50, 7
 23, 89, 59,100, 75, 68, 58, 33, 36,  0,  0, 18, 48, 27,100, 32, 7
  0, 93, 41,100, 62, 75, 44, 39, 26,  3,  5,  0, 29, 19,100, 28, 7
  0, 84,  3, 73, 30, 98,100,100, 90, 79, 73, 48, 61, 16, 59,  0, 7
  0, 87, 18, 95, 89,100,100, 79, 64, 41, 38,  0,  1, 10, 52, 24, 7
  0,100, 59, 97, 81, 66, 63, 32, 44,  0,  3, 25, 37, 34,100, 39, 7
  0, 94, 60,100, 98, 75, 93, 40, 76,  6, 48,  0, 34, 23,100, 24, 7
 12, 87,  0, 77, 35, 97,100,100, 98, 78, 81, 43, 73,  6, 72,  0, 7
  0, 98, 49,100, 64, 89, 47, 44, 42,  0,  8, 37, 48, 49,100, 51, 7
